composer,piece,n,S,A,W
All,07-4_reviewed,225,0.4177777777777778,0.3377777777777778,0.24444444444444444
All,08-1_reviewed,382,0.5,0.32722513089005234,0.17277486910994763
All,08-2_reviewed,116,0.646551724137931,0.0603448275862069,0.29310344827586204
All,08-3_reviewed,269,0.5353159851301115,0.26022304832713755,0.20446096654275092
All,09-1_reviewed,267,0.48314606741573035,0.31835205992509363,0.19850187265917604
All,09-2_reviewed,182,0.5,0.2802197802197802,0.21978021978021978
All,09-3_reviewed,229,0.37117903930131,0.388646288209607,0.24017467248908297
All,10-1_reviewed,241,0.5850622406639004,0.23651452282157676,0.17842323651452283
All,10-2_reviewed,265,0.5358490566037736,0.17358490566037735,0.29056603773584905
All,10-3_reviewed,246,0.47560975609756095,0.3089430894308943,0.21544715447154472
All,16-1_reviewed,220,0.5681818181818182,0.20909090909090908,0.22272727272727272
All,16-2_reviewed,176,0.5397727272727273,0.30113636363636365,0.1590909090909091
All,16-3_reviewed,516,0.5135658914728682,0.25775193798449614,0.22868217054263565
All,17-1_reviewed,231,0.4025974025974026,0.27705627705627706,0.3203463203463203
All,17-2_reviewed,135,0.5259259259259259,0.2740740740740741,0.2
All,17-3_reviewed,229,0.5807860262008734,0.18340611353711792,0.23580786026200873
All,18-1_reviewed,211,0.5497630331753555,0.17061611374407584,0.2796208530805687
All,18-2_reviewed,219,0.4703196347031963,0.3059360730593607,0.2237442922374429
All,18-3_reviewed,118,0.5254237288135594,0.22033898305084745,0.2542372881355932
All,18-4_reviewed,209,0.44976076555023925,0.11004784688995216,0.44019138755980863
All,19-1_reviewed,125,0.488,0.296,0.216
All,19-2_reviewed,288,0.4236111111111111,0.3958333333333333,0.18055555555555555
All,20-1_reviewed,191,0.5287958115183246,0.19895287958115182,0.27225130890052357
All,20-2_reviewed,131,0.5114503816793893,0.17557251908396945,0.31297709923664124
All,21-1_reviewed,398,0.45979899497487436,0.3391959798994975,0.20100502512562815
All,21-2_reviewed,47,0.5531914893617021,0.2765957446808511,0.1702127659574468
All,21-3_reviewed,510,0.3352941176470588,0.34901960784313724,0.3156862745098039
All,23-1_reviewed,300,0.4666666666666667,0.3,0.23333333333333334
All,23-2_reviewed,157,0.5159235668789809,0.19745222929936307,0.28662420382165604
All,23-3_reviewed,243,0.49382716049382713,0.345679012345679,0.16049382716049382
All,24-1_reviewed,191,0.5863874345549738,0.17801047120418848,0.2356020942408377
All,24-2_reviewed,236,0.5211864406779662,0.2288135593220339,0.25
All,26-1_reviewed,362,0.39779005524861877,0.287292817679558,0.3149171270718232
All,26-2_reviewed,79,0.4177215189873418,0.189873417721519,0.3924050632911392
All,26-3_reviewed,216,0.6574074074074074,0.10648148148148148,0.2361111111111111
All,30-1_reviewed,208,0.32211538461538464,0.3894230769230769,0.28846153846153844
All,30-2_reviewed,260,0.36923076923076925,0.4230769230769231,0.2076923076923077
All,30-3_reviewed,416,0.5504807692307693,0.2644230769230769,0.18509615384615385
All,31-1_reviewed,231,0.4675324675324675,0.29004329004329005,0.24242424242424243
All,31-2_reviewed,153,0.40522875816993464,0.3790849673202614,0.21568627450980393
All,31-3_reviewed,464,0.47629310344827586,0.3146551724137931,0.20905172413793102
All,32-1_reviewed,383,0.45691906005221933,0.3394255874673629,0.20365535248041775
All,32-2_reviewed,608,0.4292763157894737,0.26644736842105265,0.3042763157894737
All,n01op18-1_01_reviewed,269,0.4721189591078067,0.3382899628252788,0.1895910780669145
All,n01op18-1_02_reviewed,196,0.4744897959183674,0.3163265306122449,0.20918367346938777
All,n01op18-1_03_reviewed,137,0.45985401459854014,0.30656934306569344,0.23357664233576642
All,n01op18-1_04_reviewed,388,0.5515463917525774,0.14432989690721648,0.30412371134020616
All,n02op18-2_01_reviewed,382,0.5392670157068062,0.15968586387434555,0.3010471204188482
All,n02op18-2_02_reviewed,117,0.5128205128205128,0.15384615384615385,0.3333333333333333
All,n02op18-2_03_reviewed,93,0.6021505376344086,0.13978494623655913,0.25806451612903225
All,n02op18-2_04_reviewed,319,0.54858934169279,0.20376175548589343,0.2476489028213166
All,n03op18-3_01_reviewed,279,0.5161290322580645,0.23655913978494625,0.24731182795698925
All,n03op18-3_02_reviewed,288,0.46875,0.34375,0.1875
All,n03op18-3_03_reviewed,191,0.4712041884816754,0.31413612565445026,0.21465968586387435
All,n03op18-3_04_reviewed,413,0.513317191283293,0.3026634382566586,0.18401937046004843
All,n04op18-4_01_reviewed,384,0.4322916666666667,0.2630208333333333,0.3046875
All,n04op18-4_02_reviewed,250,0.592,0.18,0.228
All,n04op18-4_03_reviewed,99,0.5353535353535354,0.2222222222222222,0.24242424242424243
All,n04op18-4_04_reviewed,294,0.5340136054421769,0.23809523809523808,0.22789115646258504
All,n05op18-5_01_reviewed,316,0.5189873417721519,0.2310126582278481,0.25
All,n05op18-5_02_reviewed,111,0.5765765765765766,0.15315315315315314,0.2702702702702703
All,n05op18-5_03_reviewed,162,0.5,0.15432098765432098,0.345679012345679
All,n05op18-5_04_reviewed,420,0.4785714285714286,0.26666666666666666,0.25476190476190474
All,n06op18-6_01_reviewed,278,0.5359712230215827,0.1223021582733813,0.34172661870503596
All,n06op18-6_02_reviewed,215,0.4558139534883721,0.2837209302325581,0.26046511627906976
All,n06op18-6_03_reviewed,115,0.5130434782608696,0.26956521739130435,0.21739130434782608
All,n06op18-6_04_reviewed,312,0.5288461538461539,0.2467948717948718,0.22435897435897437
All,n07op59-1_01_reviewed,356,0.5,0.28651685393258425,0.21348314606741572
All,n07op59-1_02_reviewed,532,0.5507518796992481,0.2424812030075188,0.20676691729323307
All,n07op59-1_03_reviewed,258,0.49224806201550386,0.22093023255813954,0.2868217054263566
All,n07op59-1_04_reviewed,530,0.48867924528301887,0.22830188679245284,0.2830188679245283
All,n08op59-2_01_reviewed,328,0.49085365853658536,0.28353658536585363,0.22560975609756098
All,n08op59-2_02_reviewed,243,0.4732510288065844,0.32510288065843623,0.20164609053497942
All,n08op59-2_03_reviewed,183,0.45901639344262296,0.2185792349726776,0.3224043715846995
All,n08op59-2_04_reviewed,406,0.5541871921182266,0.21182266009852216,0.23399014778325122
All,n09op59-3_01_reviewed,365,0.5260273972602739,0.22465753424657534,0.2493150684931507
All,n09op59-3_02_reviewed,333,0.42342342342342343,0.4024024024024024,0.17417417417417416
All,n09op59-3_03_reviewed,111,0.5765765765765766,0.0990990990990991,0.32432432432432434
All,n09op59-3_04_reviewed,500,0.596,0.224,0.18
All,n10op74_01_reviewed,322,0.562111801242236,0.17701863354037267,0.2608695652173913
All,n10op74_02_reviewed,217,0.5944700460829493,0.23963133640552994,0.16589861751152074
All,n10op74_03_reviewed,361,0.5457063711911357,0.32132963988919666,0.1329639889196676
All,n10op74_04_reviewed,248,0.5564516129032258,0.3185483870967742,0.125
All,n11op95_01_reviewed,173,0.4508670520231214,0.24277456647398843,0.3063583815028902
All,n11op95_02_reviewed,256,0.58984375,0.19140625,0.21875
All,n11op95_03_reviewed,264,0.4431818181818182,0.39015151515151514,0.16666666666666666
All,n11op95_04_reviewed,239,0.4435146443514644,0.26778242677824265,0.28870292887029286
All,n12op127_01_reviewed,392,0.5306122448979592,0.2627551020408163,0.2066326530612245
All,n12op127_02_reviewed,342,0.4619883040935672,0.2982456140350877,0.23976608187134502
All,n12op127_03_reviewed,320,0.421875,0.315625,0.2625
All,n12op127_04_reviewed,514,0.42996108949416345,0.3404669260700389,0.22957198443579765
All,n13op130_01_reviewed,522,0.4904214559386973,0.2739463601532567,0.23563218390804597
All,n13op130_02_reviewed,149,0.5234899328859061,0.28187919463087246,0.19463087248322147
All,n13op130_03_reviewed,353,0.5694050991501416,0.24362606232294617,0.18696883852691218
All,n13op130_04_reviewed,192,0.5885416666666666,0.140625,0.2708333333333333
All,n13op130_05_reviewed,133,0.5263157894736842,0.2706766917293233,0.20300751879699247
All,n13op130_06_reviewed,519,0.5664739884393064,0.21579961464354527,0.21772639691714837
All,n14op131_01_reviewed,241,0.4979253112033195,0.24481327800829875,0.2572614107883817
All,n14op131_02_reviewed,208,0.44711538461538464,0.24519230769230768,0.3076923076923077
All,n14op131_03_reviewed,18,0.6666666666666666,0.05555555555555555,0.2777777777777778
All,n14op131_04_reviewed,446,0.5291479820627802,0.242152466367713,0.22869955156950672
All,n14op131_05_reviewed,385,0.5246753246753246,0.13766233766233765,0.33766233766233766
All,n14op131_06_reviewed,47,0.6595744680851063,0.14893617021276595,0.19148936170212766
All,n14op131_07_reviewed,356,0.5393258426966292,0.16573033707865167,0.2949438202247191
All,n15op132_01_reviewed,416,0.43509615384615385,0.37740384615384615,0.1875
All,n15op132_02_reviewed,346,0.42196531791907516,0.34104046242774566,0.23699421965317918
All,n15op132_03_reviewed,388,0.4175257731958763,0.2963917525773196,0.2860824742268041
All,n15op132_04_reviewed,66,0.4090909090909091,0.25757575757575757,0.3333333333333333
All,n15op132_05_reviewed,509,0.4243614931237721,0.3143418467583497,0.26129666011787817
All,n16op135_01_reviewed,295,0.5288135593220339,0.23389830508474577,0.23728813559322035
All,n16op135_02_reviewed,235,0.4127659574468085,0.3446808510638298,0.2425531914893617
All,n16op135_03_reviewed,125,0.424,0.224,0.352
All,n16op135_04_reviewed,375,0.42133333333333334,0.29333333333333333,0.2853333333333333
All,BI105-2op30-2_reviewed,72,0.7083333333333334,0.1527777777777778,0.1388888888888889
All,BI105-3op30-3_reviewed,61,0.5409836065573771,0.19672131147540983,0.26229508196721313
All,BI105-4op30-4_reviewed,169,0.4970414201183432,0.17159763313609466,0.33136094674556216
All,BI115-1op33-1_reviewed,61,0.4426229508196721,0.32786885245901637,0.22950819672131148
All,BI115-2op33-2_reviewed,127,0.5196850393700787,0.2204724409448819,0.25984251968503935
All,BI115-3op33-3_reviewed,42,0.5952380952380952,0.11904761904761904,0.2857142857142857
All,BI115-4op33-4_reviewed,278,0.5611510791366906,0.1079136690647482,0.33093525179856115
All,BI122op41-2_reviewed,75,0.56,0.13333333333333333,0.30666666666666664
All,BI126-1op41-4_reviewed,96,0.75,0.11458333333333333,0.13541666666666666
All,BI126-3op41-1_reviewed,145,0.4,0.3103448275862069,0.2896551724137931
All,BI126-4op41-3_reviewed,65,0.5538461538461539,0.12307692307692308,0.3230769230769231
All,BI134_reviewed,179,0.4748603351955307,0.26256983240223464,0.26256983240223464
All,BI140_reviewed,169,0.5680473372781065,0.2603550295857988,0.17159763313609466
All,BI145-1op50-1_reviewed,127,0.6299212598425197,0.14173228346456693,0.2283464566929134
All,BI145-2op50-2_reviewed,113,0.5663716814159292,0.18584070796460178,0.24778761061946902
All,BI145-3op50-3_reviewed,211,0.5071090047393365,0.24644549763033174,0.24644549763033174
All,BI153-1op56-1_reviewed,295,0.5694915254237288,0.15254237288135594,0.27796610169491526
All,BI153-2op56-2_reviewed,119,0.5714285714285714,0.226890756302521,0.20168067226890757
All,BI153-3op56-3_reviewed,274,0.4562043795620438,0.30656934306569344,0.23722627737226276
All,BI157-1op59-1_reviewed,160,0.625,0.24375,0.13125
All,BI157-2op59-2_reviewed,128,0.5546875,0.1875,0.2578125
All,BI157-3op59-3_reviewed,209,0.45933014354066987,0.3062200956937799,0.23444976076555024
All,BI16-1_reviewed,25,0.4,0.4,0.2
All,BI16-2_reviewed,27,0.5925925925925926,0.18518518518518517,0.2222222222222222
All,BI162-1op63-1_reviewed,121,0.48760330578512395,0.21487603305785125,0.2975206611570248
All,BI162-2op63-2_reviewed,50,0.62,0.2,0.18
All,BI162-3op63-3_reviewed,85,0.5882352941176471,0.12941176470588237,0.2823529411764706
All,BI163op67-4_reviewed,60,0.6333333333333333,0.1,0.26666666666666666
All,BI167op67-2_reviewed,68,0.6911764705882353,0.16176470588235295,0.14705882352941177
All,BI168op68-4_reviewed,55,0.6727272727272727,0.21818181818181817,0.10909090909090909
All,BI18op68-2_reviewed,83,0.5421686746987951,0.04819277108433735,0.40963855421686746
All,BI34op68-3_reviewed,97,0.29896907216494845,0.38144329896907214,0.31958762886597936
All,BI38op68-1_reviewed,97,0.5876288659793815,0.1134020618556701,0.29896907216494845
All,BI60-1op06-1_reviewed,132,0.6818181818181818,0.14393939393939395,0.17424242424242425
All,BI60-2op06-2_reviewed,62,0.5645161290322581,0.11290322580645161,0.3225806451612903
All,BI60-3op06-3_reviewed,75,0.5066666666666667,0.17333333333333334,0.32
All,BI60-4op06-4_reviewed,41,0.7560975609756098,0.24390243902439024,0.0
All,BI61-1op07-1_reviewed,60,0.5166666666666667,0.016666666666666666,0.4666666666666667
All,BI61-2op07-2_reviewed,93,0.6774193548387096,0.17204301075268819,0.15053763440860216
All,BI61-3op07-3_reviewed,100,0.61,0.11,0.28
All,BI61-4op07-4_reviewed,87,0.5057471264367817,0.3448275862068966,0.14942528735632185
All,BI61-5op07-5_reviewed,8,0.75,0.0,0.25
All,BI71_reviewed,56,0.6428571428571429,0.23214285714285715,0.125
All,BI73_reviewed,26,0.5769230769230769,0.23076923076923078,0.19230769230769232
All,BI77-1op17-1_reviewed,72,0.6805555555555556,0.05555555555555555,0.2638888888888889
All,BI77-2op17-2_reviewed,84,0.47619047619047616,0.3333333333333333,0.19047619047619047
All,BI77-3op17-3_reviewed,116,0.3706896551724138,0.49137931034482757,0.13793103448275862
All,BI77-4op17-4_reviewed,136,0.4117647058823529,0.3161764705882353,0.27205882352941174
All,BI85_reviewed,71,0.8450704225352113,0.014084507042253521,0.14084507042253522
All,BI89-1op24-1_reviewed,59,0.6610169491525424,0.06779661016949153,0.2711864406779661
All,BI89-2op24-2_reviewed,185,0.4756756756756757,0.20540540540540542,0.31891891891891894
All,BI89-3op24-3_reviewed,44,0.5227272727272727,0.3409090909090909,0.13636363636363635
All,BI89-4op24-4_reviewed,132,0.6590909090909091,0.1893939393939394,0.15151515151515152
All,BI93-1op67-1_reviewed,68,0.7352941176470589,0.1323529411764706,0.1323529411764706
All,BI93-2op67-3_reviewed,53,0.5660377358490566,0.41509433962264153,0.018867924528301886
All,K279-1_reviewed,196,0.6071428571428571,0.22448979591836735,0.1683673469387755
All,K279-2_reviewed,118,0.4322033898305085,0.3305084745762712,0.23728813559322035
All,K279-3_reviewed,278,0.5,0.3345323741007194,0.16546762589928057
All,K280-1_reviewed,190,0.5210526315789473,0.28421052631578947,0.19473684210526315
All,K280-2_reviewed,84,0.42857142857142855,0.4642857142857143,0.10714285714285714
All,K280-3_reviewed,170,0.36470588235294116,0.4470588235294118,0.18823529411764706
All,K281-1_reviewed,153,0.5751633986928104,0.23529411764705882,0.1895424836601307
All,K281-2_reviewed,110,0.4727272727272727,0.3090909090909091,0.21818181818181817
All,K281-3_reviewed,296,0.5202702702702703,0.32094594594594594,0.15878378378378377
All,K282-1_reviewed,77,0.44155844155844154,0.37662337662337664,0.18181818181818182
All,K282-2_reviewed,91,0.46153846153846156,0.27472527472527475,0.26373626373626374
All,K282-3_reviewed,129,0.4496124031007752,0.2868217054263566,0.26356589147286824
All,K283-1_reviewed,227,0.44493392070484583,0.42731277533039647,0.1277533039647577
All,K283-2_reviewed,127,0.36220472440944884,0.3858267716535433,0.25196850393700787
All,K283-3_reviewed,241,0.4730290456431535,0.35684647302904565,0.17012448132780084
All,K284-1_reviewed,238,0.42857142857142855,0.4495798319327731,0.12184873949579832
All,K284-2_reviewed,172,0.48255813953488375,0.20348837209302326,0.313953488372093
All,K284-3_reviewed,600,0.61,0.25,0.14
All,K309-1_reviewed,213,0.5258215962441315,0.27230046948356806,0.20187793427230047
All,K309-2_reviewed,188,0.46808510638297873,0.3670212765957447,0.16489361702127658
All,K309-3_reviewed,304,0.5361842105263158,0.17105263157894737,0.29276315789473684
All,K310-1_reviewed,243,0.6337448559670782,0.17695473251028807,0.18930041152263374
All,K310-2_reviewed,179,0.4748603351955307,0.39106145251396646,0.1340782122905028
All,K310-3_reviewed,371,0.33962264150943394,0.42857142857142855,0.23180592991913745
All,K311-1_reviewed,251,0.4860557768924303,0.27091633466135456,0.24302788844621515
All,K311-2_reviewed,191,0.5497382198952879,0.1518324607329843,0.29842931937172773
All,K311-3_reviewed,345,0.5739130434782609,0.24347826086956523,0.1826086956521739
All,K330-1_reviewed,203,0.4433497536945813,0.29064039408866993,0.2660098522167488
All,K330-2_reviewed,129,0.5426356589147286,0.18604651162790697,0.2713178294573643
All,K330-3_reviewed,251,0.46215139442231074,0.13545816733067728,0.40239043824701193
All,K331-1_reviewed,286,0.5034965034965035,0.25524475524475526,0.24125874125874125
All,K331-2_reviewed,118,0.5423728813559322,0.22033898305084745,0.23728813559322035
All,K331-3_reviewed,106,0.5754716981132075,0.11320754716981132,0.3113207547169811
All,K332-1_reviewed,274,0.5474452554744526,0.19708029197080293,0.25547445255474455
All,K332-2_reviewed,121,0.5867768595041323,0.2066115702479339,0.2066115702479339
All,K332-3_reviewed,365,0.4602739726027397,0.32054794520547947,0.2191780821917808
All,K333-1_reviewed,360,0.43333333333333335,0.41944444444444445,0.14722222222222223
All,K333-2_reviewed,163,0.44785276073619634,0.3312883435582822,0.22085889570552147
All,K333-3_reviewed,368,0.6059782608695652,0.21467391304347827,0.1793478260869565
All,K457-1_reviewed,226,0.3495575221238938,0.3584070796460177,0.2920353982300885
All,K457-2_reviewed,160,0.48125,0.175,0.34375
All,K457-3_reviewed,270,0.42592592592592593,0.35185185185185186,0.2222222222222222
All,K533-1_reviewed,439,0.45785876993166286,0.37813211845102507,0.16400911161731208
All,K533-2_reviewed,185,0.5513513513513514,0.2702702702702703,0.1783783783783784
All,K533-3_reviewed,320,0.54375,0.221875,0.234375
All,K545-1_reviewed,96,0.6145833333333334,0.125,0.2604166666666667
All,K545-2_reviewed,113,0.4690265486725664,0.21238938053097345,0.3185840707964602
All,K545-3_reviewed,116,0.646551724137931,0.1810344827586207,0.1724137931034483
All,K570-1_reviewed,208,0.5144230769230769,0.1875,0.2980769230769231
All,K570-2_reviewed,189,0.582010582010582,0.20634920634920634,0.21164021164021163
All,K570-3_reviewed,210,0.5285714285714286,0.3,0.17142857142857143
All,K576-1_reviewed,224,0.40625,0.32142857142857145,0.27232142857142855
All,K576-2_reviewed,107,0.4392523364485981,0.2897196261682243,0.27102803738317754
All,K576-3_reviewed,321,0.4766355140186916,0.32398753894080995,0.19937694704049844
All,160.01_Chapelle_de_Guillaume_Tell_reviewed,124,0.49193548387096775,0.28225806451612906,0.22580645161290322
All,160.02_Au_Lac_de_Wallenstadt_reviewed,58,0.5,0.06896551724137931,0.43103448275862066
All,160.03_Pastorale_reviewed,147,0.4217687074829932,0.05442176870748299,0.5238095238095238
All,160.04_Au_Bord_dUne_Source_reviewed,268,0.5373134328358209,0.17164179104477612,0.291044776119403
All,160.05_Orage_reviewed,168,0.35119047619047616,0.375,0.27380952380952384
All,160.06_Vallee_dObermann_reviewed,324,0.5246913580246914,0.24382716049382716,0.23148148148148148
All,160.07_Eglogue_reviewed,171,0.6491228070175439,0.1286549707602339,0.2222222222222222
All,160.08_Le_Mal_du_Pays_(Heimweh)_reviewed,162,0.48148148148148145,0.16049382716049382,0.35802469135802467
All,160.09_Les_Cloches_de_Geneve_(Nocturne)_reviewed,114,0.5,0.2894736842105263,0.21052631578947367
All,161.01_Sposalizio_reviewed,153,0.40522875816993464,0.21568627450980393,0.3790849673202614
All,161.02_Il_Pensieroso_reviewed,52,0.5961538461538461,0.28846153846153844,0.11538461538461539
All,161.03_Canzonetta_del_Salvator_Rosa_reviewed,229,0.6200873362445415,0.11353711790393013,0.2663755458515284
All,161.04_Sonetto_47_del_Petrarca_reviewed,108,0.5833333333333334,0.37037037037037035,0.046296296296296294
All,161.05_Sonetto_104_del_Petrarca_reviewed,90,0.5444444444444444,0.18888888888888888,0.26666666666666666
All,161.06_Sonetto_123_del_Petrarca_reviewed,99,0.494949494949495,0.26262626262626265,0.24242424242424243
All,161.07_Apres_une_lecture_du_Dante_reviewed,375,0.416,0.352,0.232
All,162.01_Gondoliera_reviewed,70,0.5571428571428572,0.08571428571428572,0.35714285714285715
All,162.02_Canzone_reviewed,52,0.38461538461538464,0.3269230769230769,0.28846153846153844
All,162.03_Tarantella_da_Guillaume_Louis_Cottrau._Presto_e_canzone_napolitana_reviewed,483,0.391304347826087,0.3830227743271222,0.22567287784679088
