,mc,mn,mc_onset,mn_onset,timesig,staff,voice,label,offset_x,offset_y,offset,alt_label,globalkey,localkey,pedal,chord,numeral,form,figbass,changes,relativeroot,cadence,phraseend,chord_type,globalkey_is_minor,localkey_is_minor,chord_tones,added_tones,root,bass_note,n_colored,n_untouched,count_ratio,dur_colored,dur_untouched,dur_ratio,root_diff,progression_type_simple,progression_type_fine,volta,minDistance
1422,60,60,3/8,3/8,3/4,2,1,VI6/v,,,,,a,i,,VI6/v,VI,,6.0,,v,,,M,1,1,"4, 1, 0",,0,4,0,3,0.0,0.0,0.25,0.0,-4.0,S,S_dia,,
1423,60,60,1/2,1/2,3/4,2,1,v/v,,,,,a,i,,v/v,v,,,,v,,,m,1,1,"5, 2, 6",,5,5,0,4,0.0,0.0,0.25,0.0,5.0,A,WA_dia,,
1424,60,60,5/8,5/8,3/4,2,1,iv/v,,,,,a,i,,iv/v,iv,,,,v,,,m,1,1,"3, 0, 4",,3,3,0,4,0.0,0.0,0.25,0.0,-2.0,A,WA_dia,,
1425,61,61,0,0,3/4,2,1,V7/v,,,,,a,i,,V7/v,V,,7.0,,v,,,Mm7,1,1,"5, 9, 6, 3",,5,5,0,6,0.0,0.0,0.5,0.0,2.0,A,WA_dia,,
1426,61,61,1/4,1/4,3/4,2,1,#viio/v,,,,,a,i,,#viio/v,#vii,o,,,v,,,o,1,1,"9, 6, 3",,9,9,0,6,0.0,0.0,0.5,0.0,4.0,W,WA_dia,,
1427,61,61,1/2,1/2,3/4,2,1,V65/v,,,,,a,i,,V65/v,V,,65.0,,v,,,Mm7,1,1,"9, 6, 3, 5",,5,9,1,5,0.1666666666666666,0.0625,0.4375,0.125,-4.0,S,S_dia,,
1428,62,62,0,0,3/4,2,1,i/v|IAC}{,,,,,a,i,,i/v,i,,,,v,IAC,}{,m,1,1,"4, 1, 5",,4,4,3,18,0.1428571428571428,0.1875,1.875,0.0909090909090909,-1.0,S,S_dia,,
1429,63,63,0,0,3/4,2,1,ii7/VII,,,,,a,i,,ii7/VII,ii,,7.0,,VII,,,mm7,1,1,"3, 0, 4, 1",,3,3,1,3,0.25,0.0,0.5,0.0,-1.0,S,S_dia,,
1430,63,63,1/8,1/8,3/4,2,1,viio6/VII,,,,,a,i,,viio6/VII,vii,o,6.0,,VII,,,o,1,1,"3, 0, 6",,6,3,0,2,0.0,0.0,0.25,0.0,3.0,S,S_dia,,
1431,63,63,1/4,1/4,3/4,2,1,V/VII,,,,,a,i,,V/VII,V,,,,VII,,,M,1,1,"2, 6, 3",,2,2,3,13,0.1875,0.1875,1.25,0.1304347826086956,-4.0,S,S_dia,,
1432,64,64,0,0,3/4,2,1,VII,,,,,a,i,,VII,VII,,,,,,,M,1,1,"1, 5, 2",,1,1,4,18,0.1818181818181818,0.1875,2.0,0.0857142857142857,-1.0,S,S_dia,,
1433,65,65,0,0,3/4,2,1,ii%7/ii,,,,,a,i,,ii%7/ii,ii,%,7.0,,ii,,,%7,1,1,"7, 4, 1, 5",,7,7,1,3,0.25,0.0,0.5,0.0,6.0,S,S_chr,,
1434,65,65,1/8,1/8,3/4,2,1,#viio6/ii,,,,,a,i,,#viio6/ii,#vii,o,6.0,,ii,,,o,1,1,"7, 4, 10",,10,7,0,2,0.0,0.0,0.25,0.0,3.0,S,S_dia,,
1435,65,65,1/4,1/4,3/4,2,1,V/ii,,,,,a,i,,V/ii,V,,,,ii,,,M,1,1,"6, 10, 7",,6,6,3,13,0.1875,0.1875,1.25,0.1304347826086956,-4.0,S,S_dia,,
1436,66,66,0,0,3/4,2,1,ii}{,,,,,a,i,,ii,ii,,,,,,}{,m,1,1,"5, 2, 6",,5,5,3,19,0.1363636363636363,0.125,1.625,0.0714285714285714,-1.0,S,S_dia,,
1437,67,67,0,0,3/4,2,1,V7,,,,,a,i,,V7,V,,7.0,,,,,Mm7,1,1,"4, 8, 5, 2",,4,4,0,8,0.0,0.0,0.625,0.0,-1.0,S,S_dia,,
1438,67,67,1/4,1/4,3/4,2,1,#viio,,,,,a,i,,#viio,#vii,o,,,,,,o,1,1,"8, 5, 2",,8,8,0,6,0.0,0.0,0.5,0.0,4.0,W,WA_dia,,
1439,67,67,1/2,1/2,3/4,2,1,V65,,,,,a,i,,V65,V,,65.0,,,,,Mm7,1,1,"8, 5, 2, 4",,4,8,1,5,0.1666666666666666,0.0625,0.4375,0.125,-4.0,S,S_dia,,
1440,68,68,0,0,3/4,2,1,i,,,,,a,i,,i,i,,,,,,,m,1,1,"3, 0, 4",,3,3,2,18,0.1,0.125,1.5625,0.074074074074074,-1.0,S,S_dia,,
1441,69,69,0,0,3/4,2,1,V7/VII,,,,,a,i,,V7/VII,V,,7.0,,VII,,,Mm7,1,1,"2, 6, 3, 0",,2,2,0,8,0.0,0.0,0.625,0.0,-1.0,S,S_dia,,
1442,69,69,1/4,1/4,3/4,2,1,viio/VII,,,,,a,i,,viio/VII,vii,o,,,VII,,,o,1,1,"6, 3, 0",,6,6,0,6,0.0,0.0,0.5,0.0,4.0,W,WA_dia,,
1443,69,69,1/2,1/2,3/4,2,1,V65/VII,,,,,a,i,,V65/VII,V,,65.0,,VII,,,Mm7,1,1,"6, 3, 0, 2",,2,6,1,5,0.1666666666666666,0.0625,0.4375,0.125,-4.0,S,S_dia,,
1444,70,70,0,0,3/4,2,1,VII.I|IAC}{,,,,,a,VII,,I,I,,,,,IAC,}{,M,1,0,"1, 5, 2",,1,1,4,15,0.2105263157894736,0.25,1.25,0.1666666666666666,-1.0,S,S_dia,,
1445,71,71,0,0,3/4,2,1,ii7,,,,,a,VII,,ii7,ii,,7.0,,,,,mm7,1,0,"3, 0, 4, 1",,3,3,5,14,0.2631578947368421,0.3125,1.1875,0.2083333333333333,2.0,A,WA_dia,,
1446,72,72,0,0,3/4,2,1,I6,,,,,a,VII,,I6,I,,6.0,,,,,M,1,0,"5, 2, 1",,1,5,4,15,0.2105263157894736,0.25,1.25,0.1666666666666666,-2.0,A,WA_dia,,
1447,73,73,0,0,3/4,2,1,IV(9),,,,,a,VII,,IV(9),IV,,,9,,,,M,1,0,"0, 4, 1",2.0,0,0,1,18,0.0526315789473684,0.0625,1.4375,0.0416666666666666,-1.0,S,S_dia,,
1448,74,74,0,0,3/4,2,1,ii6,,,,,a,VII,,ii6,ii,,6.0,,,,,m,1,0,"0, 4, 3",,3,0,4,15,0.2105263157894736,0.25,1.25,0.1666666666666666,3.0,S,S_dia,,
1449,75,75,0,0,3/4,2,1,V7,,,,,a,VII,,V7,V,,7.0,,,,,Mm7,1,0,"2, 6, 3, 0",,2,2,4,15,0.2105263157894736,0.25,1.25,0.1666666666666666,-1.0,S,S_dia,,
1450,76,76,0,0,3/4,2,1,I64,,,,,a,VII,,I64,I,,64.0,,,,,M,1,0,"2, 1, 5",,1,2,4,15,0.2105263157894736,0.25,1.25,0.1666666666666666,-1.0,S,S_dia,,
1451,77,77,0,0,3/4,2,1,V[viio/V],,,,,a,VII,V,viio/V,vii,o,,,V,,,o,1,0,"7, 4, 1",,7,7,5,14,0.2631578947368421,0.375,1.125,0.25,6.0,S,S_chr,,
1452,78,78,0,0,3/4,2,1,V|HC}{,,,,,a,VII,,V,V,,,,,HC,}{,M,1,0,"2, 6, 3",,2,2,1,6,0.1428571428571428,0.0625,0.4375,0.125,-5.0,A,WA_dia,,
1453,78,78,1/4,1/4,3/4,2,1,viio/IV,,,,,a,VII,,viio/IV,vii,o,,,IV,,,o,1,0,"5, 2, -1",,5,5,3,6,0.3333333333333333,0.25,0.5,0.3333333333333333,3.0,S,S_dia,,
1454,78,78,5/8,5/8,3/4,2,1,V7/IV,,,,,a,VII,,V7/IV,V,,7.0,,IV,,,Mm7,1,0,"1, 5, 2, -1",,1,1,0,3,0.0,0.0,0.25,0.0,-4.0,S,S_dia,,
1455,79,79,0,0,3/4,2,1,IV,,,,,a,VII,,IV,IV,,,,,,,M,1,0,"0, 4, 1",,0,0,1,6,0.1428571428571428,0.0625,0.4375,0.125,-1.0,S,S_dia,,
1456,79,79,1/4,1/4,3/4,2,1,ii,,,,,a,VII,,ii,ii,,,,,,,m,1,0,"3, 0, 4",,3,3,3,6,0.3333333333333333,0.25,0.5,0.3333333333333333,3.0,S,S_dia,,
1457,79,79,5/8,5/8,3/4,2,1,vii%7,,,,,a,VII,,vii%7,vii,%,7.0,,,,,%7,1,0,"6, 3, 0, 4",,6,6,0,3,0.0,0.0,0.25,0.0,3.0,S,S_dia,,
1458,80,80,0,0,3/4,2,1,iii,,,,,a,VII,,iii,iii,,,,,,,m,1,0,"5, 2, 6",,5,5,1,11,0.0833333333333333,0.0625,0.9375,0.0625,-1.0,S,S_dia,,
1459,80,80,3/8,3/8,3/4,2,1,V7/ii,,,,,a,VII,,V7/ii,V,,7.0,,ii,,,Mm7,1,0,"4, 8, 5, 2",,4,4,0,4,0.0,0.0,0.375,0.0,-1.0,S,S_dia,,
1460,80,80,1/2,1/2,3/4,2,1,iii,,,,,a,VII,,iii,iii,,,,,,,m,1,0,"5, 2, 6",,5,5,0,4,0.0,0.0,0.375,0.0,1.0,W,WA_dia,,
1461,80,80,5/8,5/8,3/4,2,1,V7/ii,,,,,a,VII,,V7/ii,V,,7.0,,ii,,,Mm7,1,0,"4, 8, 5, 2",,4,4,0,4,0.0,0.0,0.375,0.0,-1.0,S,S_dia,,
1462,81,81,0,0,3/4,2,1,ii(94),,,,,a,VII,,ii(94),ii,,,94,,,,m,1,0,"3, 2, 4",5.0,3,3,0,4,0.0,0.0,0.375,0.0,-1.0,S,S_dia,,
1463,81,81,1/8,1/8,3/4,2,1,ii6,,,,,a,VII,,ii6,ii,,6.0,,,,,m,1,0,"0, 4, 3",,3,0,0,4,0.0,0.0,0.375,0.0,0.0,I,!,,
1464,81,81,1/4,1/4,3/4,2,1,ii,,,,,a,VII,,ii,ii,,,,,,,m,1,0,"3, 0, 4",,3,3,1,4,0.2,0.0625,0.3125,0.1666666666666666,0.0,I,!,,
1465,81,81,3/8,3/8,3/4,2,1,V7,,,,,a,VII,,V7,V,,7.0,,,,,Mm7,1,0,"2, 6, 3, 0",,2,2,0,4,0.0,0.0,0.375,0.0,-1.0,S,S_dia,,
1466,81,81,1/2,1/2,3/4,2,1,ii,,,,,a,VII,,ii,ii,,,,,,,m,1,0,"3, 0, 4",,3,3,0,4,0.0,0.0,0.375,0.0,1.0,W,WA_dia,,
1467,81,81,5/8,5/8,3/4,2,1,V7,,,,,a,VII,,V7,V,,7.0,,,,,Mm7,1,0,"2, 6, 3, 0",,2,2,0,4,0.0,0.0,0.375,0.0,-1.0,S,S_dia,,
1468,82,82,0,0,3/4,2,1,I6,,,,,a,VII,,I6,I,,6.0,,,,,M,1,0,"5, 2, 1",,1,5,1,3,0.25,0.0625,0.25,0.2,-1.0,S,S_dia,,
1469,82,82,1/8,1/8,3/4,2,1,V/vi,,,,,a,VII,,V/vi,V,,,,vi,,,M,1,0,"5, 9, 6",,5,5,1,2,0.3333333333333333,0.0625,0.1875,0.25,4.0,W,WA_dia,,
1470,82,82,1/4,1/4,3/4,2,1,vi,,,,,a,VII,,vi,vi,,,,,,,m,1,0,"4, 1, 5",,4,4,1,2,0.3333333333333333,0.0625,0.1875,0.25,-1.0,S,S_dia,,
1471,82,82,3/8,3/8,3/4,2,1,IV6,,,,,a,VII,,IV6,IV,,6.0,,,,,M,1,0,"4, 1, 0",,0,4,0,3,0.0,0.0,0.25,0.0,-4.0,S,S_dia,,
1472,82,82,1/2,1/2,3/4,2,1,v/vi,,,,,a,VII,,v/vi,v,,,,vi,,,m,1,0,"5, 2, 6",,5,5,0,4,0.0,0.0,0.25,0.0,5.0,A,WA_dia,,
1473,82,82,5/8,5/8,3/4,2,1,iv/vi,,,,,a,VII,,iv/vi,iv,,,,vi,,,m,1,0,"3, 0, 4",,3,3,0,4,0.0,0.0,0.25,0.0,-2.0,A,WA_dia,,
1474,83,83,0,0,3/4,2,1,v.V7(9)|HC}{,,,,,a,v,,V7(9),V,,7.0,9,,HC,}{,Mm7,1,1,"5, 9, 6, 3",0.0,5,5,0,13,0.0,0.0,1.0,0.0,2.0,A,WA_dia,,
1475,84,84,0,0,3/4,2,1,V7,0.0,3.87282,/,,a,v,,V7,V,,7.0,,,,,Mm7,1,1,"5, 9, 6, 3",,5,5,4,14,0.2222222222222222,0.25,1.25,0.1666666666666666,0.0,I,!,,
1476,85,85,1/4,1/4,3/4,2,1,V(9),,,,,a,v,,V(9),V,,,9,,,,M,1,1,"5, 9, 6",0.0,5,5,1,3,0.25,0.0625,0.1875,0.25,0.0,I,!,,
1477,85,85,1/2,1/2,3/4,2,1,V,,,,,a,v,,V,V,,,,,,,M,1,1,"5, 9, 6",,5,5,1,3,0.25,0.0625,0.1875,0.25,0.0,I,!,,
1478,86,86,0,0,3/4,2,1,V7,,,,,a,v,,V7,V,,7.0,,,,,Mm7,1,1,"5, 9, 6, 3",,5,5,1,4,0.2,0.0625,0.3125,0.1666666666666666,0.0,I,!,,
1479,86,86,1/4,1/4,3/4,2,1,#viio7,,,,,a,v,,#viio7,#vii,o,7.0,,,,,o7,1,1,"9, 6, 3, 0",,9,9,1,5,0.1666666666666666,0.0625,0.4375,0.125,4.0,W,WA_dia,,
1480,86,86,1/2,1/2,3/4,2,1,V65,,,,,a,v,,V65,V,,65.0,,,,,Mm7,1,1,"9, 6, 3, 5",,5,9,1,5,0.1666666666666666,0.0625,0.4375,0.125,-4.0,S,S_dia,,
1481,87,87,0,0,3/4,2,1,i|IAC}{,,,,,a,v,,i,i,,,,,IAC,}{,m,1,1,"4, 1, 5",,4,4,0,7,0.0,0.0,1.0,0.0,-1.0,S,S_dia,,
1482,87,87,1/2,1/2,3/4,2,1,V6/III,,,,,a,v,,V6/III,V,,6.0,,III,,,M,1,1,"6, 3, 2",,2,6,1,3,0.25,0.0625,0.3125,0.1666666666666666,-2.0,A,WA_dia,,
1483,87,87,5/8,5/8,3/4,2,1,V7/III,,,,,a,v,,V7/III,V,,7.0,,III,,,Mm7,1,1,"2, 6, 3, 0",,2,2,0,4,0.0,0.0,0.375,0.0,0.0,I,!,,
1484,88,88,0,0,3/4,2,1,III,,,,,a,v,,III,III,,,,,,,M,1,1,"1, 5, 2",,1,1,2,5,0.2857142857142857,0.125,0.625,0.1666666666666666,-1.0,S,S_dia,,
1485,88,88,1/4,1/4,3/4,2,1,i,,,,,a,v,,i,i,,,,,,,m,1,1,"4, 1, 5",,4,4,0,2,0.0,0.0,0.125,0.0,3.0,S,S_dia,,
1486,88,88,3/8,3/8,3/4,2,1,iv,,,,,a,v,,iv,iv,,,,,,,m,1,1,"3, 0, 4",,3,3,0,4,0.0,0.0,0.375,0.0,-1.0,S,S_dia,,
1487,88,88,1/2,1/2,3/4,2,1,i6,,,,,a,v,,i6,i,,6.0,,,,,m,1,1,"1, 5, 4",,4,1,0,4,0.0,0.0,0.375,0.0,1.0,W,WA_dia,,
1488,88,88,5/8,5/8,3/4,2,1,#viio6,0.0,-9.0,/,,a,v,,#viio6,#vii,o,6.0,,,,,o,1,1,"6, 3, 9",,9,6,0,4,0.0,0.0,0.375,0.0,5.0,A,WA_dia,,
1489,89,89,0,0,3/4,2,1,i,,,,,a,v,,i,i,,,,,,,m,1,1,"4, 1, 5",,4,4,2,6,0.25,0.125,0.625,0.1666666666666666,-5.0,A,WA_dia,,
1490,89,89,3/8,3/8,3/4,2,1,i6,,,,,a,v,,i6,i,,6.0,,,,,m,1,1,"1, 5, 4",,4,1,0,4,0.0,0.0,0.375,0.0,0.0,I,!,,
1491,89,89,1/2,1/2,3/4,2,1,#viio6,,,,,a,v,,#viio6,#vii,o,6.0,,,,,o,1,1,"6, 3, 9",,9,6,0,4,0.0,0.0,0.375,0.0,5.0,A,WA_dia,,
1492,89,89,5/8,5/8,3/4,2,1,i,,,,,a,v,,i,i,,,,,,,m,1,1,"4, 1, 5",,4,4,0,4,0.0,0.0,0.375,0.0,-5.0,A,WA_dia,,
1493,90,90,0,0,3/4,2,1,V65,,,,,a,v,,V65,V,,65.0,,,,,Mm7,1,1,"9, 6, 3, 5",,5,9,1,6,0.1428571428571428,0.0625,0.6875,0.0833333333333333,1.0,W,WA_dia,,
1494,90,90,1/4,1/4,3/4,2,1,VI,,,,,a,v,,VI,VI,,,,,,,M,1,1,"0, 4, 1",,0,0,1,3,0.25,0.0625,0.3125,0.1666666666666666,-5.0,A,WA_dia,,
1495,90,90,3/8,3/8,3/4,2,1,ii%65,,,,,a,v,,ii%65,ii,%,65.0,,,,,%7,1,1,"3, 0, 4, 6",,6,3,0,5,0.0,0.0,0.5,0.0,6.0,S,S_chr,,
1496,90,90,1/2,1/2,3/4,2,1,V(64),,,,,a,v,,V(64),V,,,64,,,,M,1,1,"5, 4, 1",,5,5,0,5,0.0,0.0,0.5,0.0,-1.0,S,S_dia,,
1497,90,90,5/8,5/8,3/4,2,1,V7,,,,,a,v,,V7,V,,7.0,,,,,Mm7,1,1,"5, 9, 6, 3",,5,5,0,5,0.0,0.0,0.5,0.0,0.0,I,!,,
1498,91,91,0,0,3/4,2,1,i|IAC}{,,,,,a,v,,i,i,,,,,IAC,}{,m,1,1,"4, 1, 5",,4,4,1,3,0.25,0.0625,0.3125,0.1666666666666666,-1.0,S,S_dia,,
1499,91,91,1/8,1/8,3/4,2,1,V,,,,,a,v,,V,V,,,,,,,M,1,1,"5, 9, 6",,5,5,1,2,0.3333333333333333,0.0625,0.1875,0.25,1.0,W,WA_dia,,
1500,91,91,1/4,1/4,3/4,2,1,i,,,,,a,v,,i,i,,,,,,,m,1,1,"4, 1, 5",,4,4,1,2,0.3333333333333333,0.0625,0.1875,0.25,-1.0,S,S_dia,,
1501,91,91,3/8,3/8,3/4,2,1,VI6,,,,,a,v,,VI6,VI,,6.0,,,,,M,1,1,"4, 1, 0",,0,4,0,3,0.0,0.0,0.25,0.0,-4.0,S,S_dia,,
1502,91,91,1/2,1/2,3/4,2,1,III6,,,,,a,v,,III6,III,,6.0,,,,,M,1,1,"5, 2, 1",,1,5,0,4,0.0,0.0,0.25,0.0,1.0,W,WA_dia,,
1503,91,91,5/8,5/8,3/4,2,1,iio6,,,,,a,v,,iio6,ii,o,6.0,,,,,o,1,1,"3, 0, 6",,6,3,0,4,0.0,0.0,0.25,0.0,5.0,A,WA_dia,,
1504,92,92,0,0,3/4,2,1,V(64),,,,,a,v,,V(64),V,,,64,,,,M,1,1,"5, 4, 1",,5,5,2,4,0.3333333333333333,0.125,0.25,0.3333333333333333,-1.0,S,S_dia,,
1505,92,92,3/16,3/16,3/4,2,1,V,,,,,a,v,,V,V,,,,,,,M,1,1,"5, 9, 6",,5,5,0,2,0.0,0.0,0.125,0.0,0.0,I,!,,
1506,92,92,1/4,1/4,3/4,2,1,i,,,,,a,v,,i,i,,,,,,,m,1,1,"4, 1, 5",,4,4,1,3,0.25,0.0625,0.1875,0.25,-1.0,S,S_dia,,
1507,92,92,3/8,3/8,3/4,2,1,iv65,,,,,a,v,,iv65,iv,,65.0,,,,,mm7,1,1,"0, 4, 1, 3",,3,0,0,4,0.0,0.0,0.25,0.0,-1.0,S,S_dia,,
1508,92,92,1/2,1/2,3/4,2,1,i6,,,,,a,v,,i6,i,,6.0,,,,,m,1,1,"1, 5, 4",,4,1,0,4,0.0,0.0,0.25,0.0,1.0,W,WA_dia,,
1509,92,92,5/8,5/8,3/4,2,1,#viio6,-1.0,-6.0,/,,a,v,,#viio6,#vii,o,6.0,,,,,o,1,1,"6, 3, 9",,9,6,0,4,0.0,0.0,0.25,0.0,5.0,A,WA_dia,,
1510,93,93,0,0,3/4,2,1,i6,,,,,a,v,,i6,i,,6.0,,,,,m,1,1,"1, 5, 4",,4,1,2,2,0.5,0.125,0.125,0.5,-5.0,A,WA_dia,,
1511,93,93,1/8,1/8,3/4,2,1,i,,,,,a,v,,i,i,,,,,,,m,1,1,"4, 1, 5",,4,4,0,4,0.0,0.0,0.25,0.0,0.0,I,!,,
1512,93,93,1/4,1/4,3/4,2,1,V,,,,,a,v,,V,V,,,,,,,M,1,1,"5, 9, 6",,5,5,2,2,0.5,0.125,0.125,0.5,1.0,W,WA_dia,,
1513,93,93,3/8,3/8,3/4,2,1,i6,,,,,a,v,,i6,i,,6.0,,,,,m,1,1,"1, 5, 4",,4,1,0,4,0.0,0.0,0.25,0.0,-1.0,S,S_dia,,
1514,93,93,1/2,1/2,3/4,2,1,#viio6,,,,,a,v,,#viio6,#vii,o,6.0,,,,,o,1,1,"6, 3, 9",,9,6,0,4,0.0,0.0,0.25,0.0,5.0,A,WA_dia,,
1515,93,93,5/8,5/8,3/4,2,1,#vio6,,,,,a,v,,#vio6,#vi,o,6.0,,,,,o,1,1,"4, 1, 7",,7,4,0,4,0.0,0.0,0.25,0.0,-2.0,A,WA_dia,,
1516,94,94,0,0,3/4,2,1,#viio65,,,,,a,v,,#viio65,#vii,o,65.0,,,,,o7,1,1,"6, 3, 0, 9",,9,6,1,3,0.25,0.0625,0.1875,0.25,2.0,A,WA_dia,,
1517,94,94,1/8,1/8,3/4,2,1,V65,,,,V43,a,v,,V65,V,,65.0,,,,,Mm7,1,1,"9, 6, 3, 5",,5,9,0,4,0.0,0.0,0.25,0.0,-4.0,S,S_dia,,
1518,94,94,1/4,1/4,3/4,2,1,i,,,,,a,v,,i,i,,,,,,,m,1,1,"4, 1, 5",,4,4,1,2,0.3333333333333333,0.0625,0.1875,0.25,-1.0,S,S_dia,,
1519,94,94,3/8,3/8,3/4,2,1,iv,,,,,a,v,,iv,iv,,,,,,,m,1,1,"3, 0, 4",,3,3,1,2,0.3333333333333333,0.0625,0.1875,0.25,-1.0,S,S_dia,,
1520,94,94,1/2,1/2,3/4,2,1,V,,,,,a,v,,V,V,,,,,,,M,1,1,"5, 9, 6",,5,5,1,4,0.2,0.0625,0.6875,0.0833333333333333,2.0,A,WA_dia,,
1521,95,95,0,0,3/4,2,1,i|PAC}{,,,,,a,v,,i,i,,,,,PAC,}{,m,1,1,"4, 1, 5",,4,4,3,18,0.1428571428571428,0.1875,2.0,0.0857142857142857,-1.0,S,S_dia,,
1522,96,96,0,0,3/4,2,1,V7(9)/vii,,,,,a,v,,V7(9)/vii,V,,7.0,9,vii,,,Mm7,1,1,"3, 7, 4, 1",-2.0,3,3,0,6,0.0,0.0,0.875,0.0,-1.0,S,S_dia,,
1523,96,96,1/4,1/4,3/4,2,1,V7/vii,,,,,a,v,,V7/vii,V,,7.0,,vii,,,Mm7,1,1,"3, 7, 4, 1",,3,3,2,15,0.1176470588235294,0.125,1.1875,0.0952380952380952,0.0,I,!,,
1524,97,97,0,0,3/4,2,1,vii,,,,,a,v,,vii,vii,,,,,,,m,1,1,"2, -1, 3",,2,2,1,11,0.0833333333333333,0.0625,1.25,0.0476190476190476,-1.0,S,S_dia,,
1525,97,97,1/2,1/2,3/4,2,1,III.ii,,,,,a,III,,ii,ii,,,,,,,m,1,0,"2, -1, 3",,2,2,2,6,0.25,0.125,0.625,0.1666666666666666,0.0,I,!,,
1526,98,98,0,0,3/4,2,1,V7,,,,,a,III,,V7,V,,7.0,,,,,Mm7,1,0,"1, 5, 2, -1",,1,1,2,21,0.0869565217391304,0.125,2.0625,0.0571428571428571,-1.0,S,S_dia,,
1527,99,99,0,0,3/4,2,1,I|IAC}{,,,,,a,III,,I,I,,,,,IAC,}{,M,1,0,"0, 4, 1",,0,0,4,15,0.2105263157894736,0.25,1.25,0.1666666666666666,-1.0,S,S_dia,,
1528,100,100,0,0,3/4,2,1,ii7,,,,,a,III,,ii7,ii,,7.0,,,,,mm7,1,0,"2, -1, 3, 0",,2,2,5,14,0.2631578947368421,0.3125,1.1875,0.2083333333333333,2.0,A,WA_dia,,
1529,101,101,0,0,3/4,2,1,I6,,,,,a,III,,I6,I,,6.0,,,,,M,1,0,"4, 1, 0",,0,4,4,15,0.2105263157894736,0.25,1.25,0.1666666666666666,-2.0,A,WA_dia,,
1530,102,102,0,0,3/4,2,1,IV(9),,,,,a,III,,IV(9),IV,,,9,,,,M,1,0,"-1, 3, 0",1.0,-1,-1,1,18,0.0526315789473684,0.0625,1.4375,0.0416666666666666,-1.0,S,S_dia,,
1531,103,103,0,0,3/4,2,1,ii6,,,,,a,III,,ii6,ii,,6.0,,,,,m,1,0,"-1, 3, 2",,2,-1,4,15,0.2105263157894736,0.25,1.25,0.1666666666666666,3.0,S,S_dia,,
1532,104,104,0,0,3/4,2,1,V7,,,,,a,III,,V7,V,,7.0,,,,,Mm7,1,0,"1, 5, 2, -1",,1,1,4,15,0.2105263157894736,0.25,1.25,0.1666666666666666,-1.0,S,S_dia,,
1533,105,105,0,0,3/4,2,1,V(64),,,,,a,III,,V(64),V,,,64,,,,M,1,0,"1, 0, 4",,1,1,4,15,0.2105263157894736,0.25,1.25,0.1666666666666666,0.0,I,!,,
1534,106,106,0,0,3/4,2,1,V[viio7/V],,,,,a,III,V,viio7/V,vii,o,7.0,,V,,,o7,1,0,"6, 3, 0, -3",,6,6,5,14,0.2631578947368421,0.375,1.125,0.25,5.0,A,WA_dia,,
1535,107,107,0,0,3/4,2,1,V7(b9),,,,,a,III,,V7(b9),V,,7.0,b9,,,,Mm7,1,0,"1, 5, 2, -1",-4.0,1,1,0,5,0.0,0.0,0.5,0.0,-5.0,A,WA_dia,,
1536,107,107,1/4,1/4,3/4,2,1,V7,,,,,a,III,,V7,V,,7.0,,,,,Mm7,1,0,"1, 5, 2, -1",,1,1,0,8,0.0,0.0,0.5,0.0,0.0,I,!,,
1537,108,108,0,0,3/4,2,1,I,,,,,a,III,,I,I,,,,,,,M,1,0,"0, 4, 1",,0,0,0,1,0.0,0.0,0.25,0.0,-1.0,S,S_dia,,
1538,108,108,1/4,1/4,3/4,2,1,viio7/V,,,,,a,III,,viio7/V,vii,o,7.0,,V,,,o7,1,0,"6, 3, 0, -3",,6,6,0,4,0.0,0.0,1.0,0.0,6.0,S,S_chr,,
1539,108,108,5/8,5/8,3/4,2,1,V2,,,,,a,III,,V2,V,,2.0,,,,,Mm7,1,0,"-1, 1, 5, 2",,1,-1,0,4,0.0,0.0,0.5,0.0,-5.0,A,WA_dia,,
1540,109,109,0,0,3/4,2,1,I6,,,,,a,III,,I6,I,,6.0,,,,,M,1,0,"4, 1, 0",,0,4,0,3,0.0,0.0,0.5625,0.0,-1.0,S,S_dia,,
1541,109,109,1/8,1/8,3/4,2,1,ii6(^4),,,,,a,III,,ii6(^4),ii,,6.0,^4,,,,m,1,0,"-1, 1, 2",,2,-1,0,2,0.0,0.0,0.1875,0.0,2.0,A,WA_dia,,
1542,109,109,1/4,1/4,3/4,2,1,V,,,,,a,III,,V,V,,,,,,,M,1,0,"1, 5, 2",,1,1,2,4,0.3333333333333333,0.25,1.25,0.1666666666666666,-1.0,S,S_dia,,
1543,110,110,0,0,3/4,2,1,I|PAC}{,,,,,a,III,,I,I,,,,,PAC,}{,M,1,0,"0, 4, 1",,0,0,0,2,0.0,0.0,0.25,0.0,-1.0,S,S_dia,,
1544,110,110,1/8,1/8,3/4,2,1,i.V,,,,,a,i,,V,V,,,,,,,M,1,1,"4, 8, 5",,4,4,0,1,0.0,0.0,0.125,0.0,4.0,W,WA_dia,,
1545,110,110,1/4,1/4,3/4,2,1,i,,,,,a,i,,i,i,,,,,,,m,1,1,"3, 0, 4",,3,3,0,2,0.0,0.0,0.25,0.0,-1.0,S,S_dia,,
1546,110,110,1/2,1/2,3/4,2,1,v,,,,,a,i,,v,v,,,,,,,m,1,1,"4, 1, 5",,4,4,0,2,0.0,0.0,0.125,0.0,1.0,W,WA_dia,,
1547,110,110,5/8,5/8,3/4,2,1,iv,,,,,a,i,,iv,iv,,,,,,,m,1,1,"2, -1, 3",,2,2,0,2,0.0,0.0,0.125,0.0,-2.0,A,WA_dia,,
